back_office,channel,client_id,counter_type,date,inaccurate_time,no_wait_visit,office_id,office_name,program_id,service_count,status,welcome_time,latest_time,service_creation_duration_outlie,waiting_duration_outlier,prep_duration_outlier,serve_duration_outlier,hold_duration_outlier,serve_duration_per_service,serve_duration_per_visit,prep_duration_per_service,prep_duration_per_visit,waiting_duration_per_service,waiting_duration_per_visit,hold_duration_per_service,hold_duration_per_visit,visits_count,services_count,transactions_count,DateEntered,service_creation_duration_per_vi
Back Office,back-office,9857326,Counter,03JUN2022:00:00:00.000,No,Yes,80,Revelstoke,ID Verification - 010,1,Finished,03JUN2022:11:08:58.000,03JUN2022:11:11:15.000,No,No,No,No,No,0.0014089815,0.0014089815,,,,,,,1,1,1,04JUN2022:04:30:18.317,0.0001788889
Front Office,in-person,8992198,Counter,19JAN2022:00:00:00.000,No,Yes,75,Quesnel,SDPR - POC - 006,1,Finished,19JAN2022:09:02:09.000,19JAN2022:09:25:54.000,No,No,No,No,No,0.0163841899,0.0163841899,,,,,,,1,1,1,20JAN2022:02:00:13.707,0.0001117593
Back Office,back-office,5028633,Counter,16NOV2020:00:00:00.000,Yes,No,95,Vancouver,ID Verification - 010,1,Inaccurate Time,16NOV2020:13:56:49.000,16NOV2020:14:00:05.000,No,No,No,No,No,,,,,,,,,1,1,1,17MAR2021:13:32:40.083,0.0021857407
Back Office,back-office,4012224,Counter,22MAY2020:00:00:00.000,No,Yes,56,Nelson,Back Office - 002,1,Finished,22MAY2020:08:30:50.000,22MAY2020:09:27:49.000,No,No,No,No,No,0.0380276404,0.0380276404,,,,,0.0013855671,0.0013855671,1,1,1,05MAR2021:14:30:17.777,0.0001624653
Back Office,back-office,6820534,Counter,28JUN2021:00:00:00.000,No,Yes,112,Send Video2,Other - 047,1,Finished,28JUN2021:09:07:24.000,28JUN2021:09:11:55.000,No,No,No,No,No,0.0030968171,0.0030968171,,,,,,,1,1,1,29JUN2021:02:00:12.847,0.0000366435
Front Office,in-person,1487272,,12MAR2019:00:00:00.000,No,Yes,14,Chilliwack,ICBC - 002,1,Finished,12MAR2019:13:02:13.000,12MAR2019:13:08:05.000,No,No,No,No,No,0.0039229053,0.0039229053,,,,,,,1,1,1,05MAR2021:14:29:35.930,0.0001409606
Front Office,in-person,9515737,Counter,11APR2022:00:00:00.000,No,Yes,12,Campbell River,ID Verification - 001,2,Finished,11APR2022:12:02:30.000,11APR2022:12:09:31.000,No,No,No,No,No,0.0046829167,0.0047465973,,,,,0.0001913194,0.0001913194,1,1,1,12APR2022:09:45:29.307,
Front Office,in-person,90689,,20SEP2018:00:00:00.000,No,No,93,Vernon,ICBC - 008,1,Finished,20SEP2018:12:04:57.000,20SEP2018:12:47:44.000,No,No,No,No,No,0.0182707179,0.0182707179,0.0000355093,0.0000355093,0.0109162843,0.0109162843,0,0,1,1,1,05MAR2021:14:29:23.370,
Back Office,back-office,8586961,Counter,24NOV2021:00:00:00.000,No,Yes,40,Kamloops,ID Verification - 010,1,Finished,24NOV2021:13:20:53.000,24NOV2021:13:21:55.000,No,No,No,No,No,0.0006521991,0.0006521991,,,,,,,1,1,1,25NOV2021:02:00:14.133,0.0000716782
Front Office,in-person,2400656,,06JUN2019:00:00:00.000,No,Yes,25,Duncan,ICBC - 002,1,Finished,06JUN2019:12:02:08.000,06JUN2019:12:04:21.000,No,No,No,No,No,0.0008182754,0.0008182754,,,,,,,1,1,1,05MAR2021:14:29:44.493,0.0007307639
Back Office,back-office,9124166,Counter,08FEB2022:00:00:00.000,No,Yes,90,Surrey,Back Office - 020,1,Finished,08FEB2022:08:27:53.000,08FEB2022:08:40:46.000,No,No,No,No,No,0.0089110415,0.0089110415,,,,,,,1,1,1,09FEB2022:02:00:12.933,0.0000424653
Front Office,in-person,8228652,Counter,14OCT2021:00:00:00.000,No,Yes,32,Fort Nelson,Other - 055,1,Finished,14OCT2021:14:52:28.000,14OCT2021:14:55:18.000,No,No,No,No,No,0.0019635533,0.0019635533,,,,,,,1,1,1,15OCT2021:02:00:16.953,3.94676E-6
Back Office,back-office,9657646,Counter,03MAY2022:00:00:00.000,No,Yes,64,Port Hardy,ID Verification - 010,1,Finished,03MAY2022:15:54:49.000,03MAY2022:15:55:26.000,No,No,No,No,No,0.000368206,0.000368206,,,,,,,1,1,1,04MAY2022:04:30:12.637,0.0000553009
Front Office,phone,9769806,Counter,20MAY2022:00:00:00.000,No,Yes,84,Squamish,Other - 013,1,Finished,20MAY2022:10:16:13.000,20MAY2022:10:22:16.000,No,No,No,No,No,0.0017433912,0.0017433912,,,,,,,1,1,1,21MAY2022:04:30:18.747,0.0024615393
Front Office,in-person,1172638,,05FEB2019:00:00:00.000,No,Yes,14,Chilliwack,ICBC - 008,1,Finished,05FEB2019:13:01:18.000,05FEB2019:13:47:43.000,No,No,No,No,No,0.0209297687,0.0209297687,,,,,0.0111621879,0.0111621879,1,1,1,05MAR2021:14:29:32.887,0.0001382639
Front Office,in-person,6465893,Counter,21MAY2021:00:00:00.000,No,Yes,40,Kamloops,VSTATS - 004,1,Finished,21MAY2021:11:39:28.000,21MAY2021:11:49:56.000,No,No,No,No,No,0.0070386459,0.0070386459,,,,,,,1,1,1,22MAY2021:02:00:12.697,0.0002320949
Back Office,back-office,5091849,Counter,25NOV2020:00:00:00.000,No,Yes,31,Fort St. John,Back Office - 011,1,Finished,25NOV2020:08:20:24.000,25NOV2020:08:48:36.000,No,No,No,No,No,0.0074754399,0.0074754399,,,,,0.0120459031,0.0120459031,1,1,1,05MAR2021:14:30:47.683,0.0000641435
Back Office,back-office,7559780,Counter,03SEP2021:00:00:00.000,No,Yes,83,Sparwood,ID Verification - 010,1,Finished,03SEP2021:08:52:14.000,03SEP2021:08:53:08.000,No,No,No,No,No,0.0005527199,0.0005527199,,,,,,,1,1,1,04SEP2021:02:00:12.493,0.0000703588
Back Office,back-office,5595867,Counter,04FEB2021:00:00:00.000,No,Yes,80,Revelstoke,ICBC - 010,1,Finished,04FEB2021:10:04:17.000,04FEB2021:10:27:36.000,No,No,No,No,No,0.0139676156,0.0139676156,,,,,0.0020337268,0.0020337268,1,1,1,05MAR2021:14:31:31.540,0.000193669
Front Office,in-person,8348769,Counter,27OCT2021:00:00:00.000,No,No,14,Chilliwack,PTAX - 005,1,Finished,27OCT2021:15:58:02.000,27OCT2021:16:06:39.000,No,No,No,No,No,0.0037276505,0.0037276505,0.0000111806,0.0000111806,0.0021466666,0.0021466666,,,1,1,1,28OCT2021:02:00:14.480,0.0000908796
Front Office,,3622005,,28JAN2020:00:00:00.000,No,Yes,16,Courtenay,,1,Customer Left (service-creation),28JAN2020:16:24:15.000,28JAN2020:16:24:27.000,No,No,No,No,No,,,,,,,,,1,1,0,05MAR2021:14:30:08.213,0.0001439815
Front Office,in-person,6570747,Counter,02JUN2021:00:00:00.000,No,No,94,Victoria,LCRB - 002,1,Finished,02JUN2021:14:40:15.000,02JUN2021:15:05:19.000,No,No,No,No,No,0.0151696755,0.0151696755,0.0000185069,0.0000185069,0.0022080324,0.0022080324,,,1,1,1,03JUN2021:02:00:12.890,7.2800922E-6
Front Office,in-person,6252620,Counter,27APR2021:00:00:00.000,No,Yes,33,Fort St. James,Redirects - 003,1,Finished,27APR2021:14:44:15.000,27APR2021:14:46:11.000,No,No,No,No,No,0.0012981482,0.0012981482,,,,,,,1,1,1,28APR2021:02:00:12.237,0.0000461343
Back Office,back-office,5446922,Counter,15JAN2021:00:00:00.000,No,Yes,114,Send Video4,ID Verification - 010,1,Finished,15JAN2021:14:20:57.000,15JAN2021:14:21:58.000,No,No,No,No,No,0.0006579282,0.0006579282,,,,,,,1,1,1,05MAR2021:14:31:18.917,0.000055
Front Office,in-person,3382253,,19NOV2019:00:00:00.000,No,Yes,60,Oliver,MSP - 006,1,Finished,19NOV2019:14:27:57.000,19NOV2019:14:30:55.000,No,No,No,No,No,0.0017093403,0.0017093403,,,,,,,1,1,1,05MAR2021:14:30:01.933,0.0003492014
Back Office,back-office,4248668,Counter,03JUL2020:00:00:00.000,No,Yes,86,Smithers,Back Office - 021,1,Finished,03JUL2020:14:48:31.000,03JUL2020:14:50:50.000,No,No,No,No,No,0.0015850695,0.0015850695,,,,,,,1,1,1,05MAR2021:14:30:23.747,0.0000272106
Front Office,in-person,9147211,Counter,10FEB2022:00:00:00.000,No,Yes,68,Prince George,Redirects - 007,1,Finished,10FEB2022:16:03:35.000,10FEB2022:16:06:01.000,No,No,No,No,No,0.0002185995,0.0016559837,,,,,,,1,1,1,11FEB2022:02:00:12.487,0.0000380324
Front Office,in-person,7449934,Counter,27AUG2021:00:00:00.000,No,Yes,69,Prince Rupert,F&W - 001,1,Finished,27AUG2021:14:06:16.000,27AUG2021:14:18:14.000,No,No,No,No,No,0.0023260417,0.00815331,,,,,,,1,1,1,28AUG2021:02:00:12.947,0.000161088
Front Office,in-person,8953444,Counter,13JAN2022:00:00:00.000,No,Yes,75,Quesnel,CTAX - 002,1,Finished,13JAN2022:11:33:10.000,13JAN2022:11:49:52.000,No,No,No,No,No,0.0115601392,0.0115601392,,,,,,,1,1,1,14JAN2022:02:00:18.593,0.0000401157
Front Office,in-person,5392503,Counter,08JAN2021:00:00:00.000,No,Yes,80,Revelstoke,ICBC - 008,1,Finished,08JAN2021:15:25:13.000,08JAN2021:15:54:34.000,No,No,No,No,No,0.000039919,0.000039919,,,,,0.0203018058,0.0203018058,1,1,1,05MAR2021:14:31:13.223,0.0000411227
Back Office,back-office,5859332,Counter,08MAR2021:00:00:00.000,No,Yes,14,Chilliwack,Back Office - 021,1,Finished,08MAR2021:15:22:55.000,08MAR2021:15:26:53.000,No,No,No,No,No,0.0027301388,0.0027301388,,,,,,,1,1,1,09MAR2021:02:00:13.990,0.0000292708
Front Office,in-person,3327787,,04NOV2019:00:00:00.000,No,Yes,18,Creston,MSP - 004,1,Finished,04NOV2019:15:08:19.000,04NOV2019:15:13:04.000,No,No,No,No,No,0.0027584722,0.0027584722,,,,,,,1,1,1,05MAR2021:14:30:00.493,0.000542176
Front Office,in-person,3242373,,15OCT2019:00:00:00.000,No,No,68,Prince George,ICBC - 010,1,Finished,15OCT2019:09:03:50.000,15OCT2019:09:15:42.000,No,No,No,No,No,0.0033295255,0.0033295255,0.0000159838,0.0000159838,0.0047306712,0.0047306712,,,1,1,1,05MAR2021:14:29:58.243,0.000157963
Back Office,back-office,7590718,Counter,06SEP2021:00:00:00.000,No,Yes,112,Send Video2,ID Verification - 010,1,Finished,06SEP2021:10:26:45.000,06SEP2021:10:27:53.000,No,No,No,No,No,0.0007631134,0.0007631134,,,,,,,1,1,1,07SEP2021:02:00:12.713,0.0000256366
Front Office,in-person,699527,,17DEC2018:00:00:00.000,No,No,46,Maple Ridge,ICBC - 008,1,Finished,17DEC2018:11:37:47.000,17DEC2018:11:55:06.000,No,No,No,No,No,0.004408808,0.004408808,0.0000196528,0.0000196528,0.0073697916,0.0073697916,0,0,1,1,1,05MAR2021:14:29:28.900,0.000226412
Front Office,in-person,9288799,Counter,06MAR2022:00:00:00.000,No,Yes,112,Send Video2,ID Verification - 010,1,Finished,06MAR2022:09:27:44.000,06MAR2022:09:29:35.000,No,No,No,No,No,0.0012767824,0.0012767824,,,,,,,1,1,1,07MAR2022:02:00:11.863,2.1875014E-6
Front Office,in-person,9682388,Counter,06MAY2022:00:00:00.000,No,Yes,56,Nelson,ID Verification - 010,1,Finished,06MAY2022:11:11:52.000,06MAY2022:11:12:36.000,No,No,No,No,No,0.0005098379,0.0005098379,,,,,,,1,1,1,07MAY2022:04:30:19.800,2.3958335E-6
Front Office,in-person,6596260,Counter,04JUN2021:00:00:00.000,No,Yes,43,Kitimat,SDPR - POC - 004,1,Finished,04JUN2021:09:30:13.000,04JUN2021:09:32:04.000,No,No,No,No,No,0.001093669,0.001093669,,,,,,,1,1,1,05JUN2021:02:00:13.763,0.0001933449
Front Office,in-person,6035780,Counter,06APR2021:00:00:00.000,No,Yes,75,Quesnel,ICBC - 009,1,Finished,06APR2021:10:33:51.000,06APR2021:10:49:31.000,No,No,No,No,No,0.0108696995,0.0108696995,,,,,,,1,1,1,07APR2021:02:00:12.540,0.0000102546
Back Office,back-office,2272502,,27MAY2019:00:00:00.000,Yes,No,32,Fort Nelson,Back Office - 005,1,Inaccurate Time,27MAY2019:10:13:48.000,27MAY2019:13:27:26.000,No,No,No,No,No,,,,,,,0.0584377088,0.0584377088,1,1,1,05MAR2021:14:29:43.073,0.000088044
Front Office,in-person,3257415,,17OCT2019:00:00:00.000,No,Yes,97,Williams Lake,ICBC - 002,1,Finished,17OCT2019:13:13:07.000,17OCT2019:13:21:08.000,No,No,No,No,No,0.005500521,0.005500521,,,,,,,1,1,1,05MAR2021:14:29:58.730,0.0000774074
Front Office,in-person,4126634,Counter,12JUN2020:00:00:00.000,No,No,17,Cranbrook,PTAX - 005,1,Finished,12JUN2020:07:59:59.000,12JUN2020:08:03:52.000,No,No,No,No,No,0.0022444793,0.0022444793,0.0002701042,0.0002701042,0.0000246528,0.0000246528,,,1,1,1,05MAR2021:14:30:20.387,0.0001646991
Front Office,in-person,6799344,Counter,24JUN2021:00:00:00.000,No,Yes,55,Nanaimo,Other - 013,1,Finished,24JUN2021:13:25:21.000,24JUN2021:13:34:22.000,No,No,No,No,No,0.0061761341,0.0061761341,,,,,,,1,1,1,25JUN2021:02:00:13.170,0.0000867361
Back Office,back-office,6422513,Counter,17MAY2021:00:00:00.000,No,Yes,56,Nelson,Back Office - 021,1,Finished,17MAY2021:12:33:23.000,17MAY2021:12:34:46.000,No,No,No,No,No,0.0009416435,0.0009416435,,,,,,,1,1,1,18MAY2021:02:00:12.477,0.0000182176
Back Office,back-office,8170986,Counter,07OCT2021:00:00:00.000,No,Yes,66,Port Alberni,Back Office - 007,1,Finished,07OCT2021:11:45:43.000,07OCT2021:11:49:09.000,No,No,No,No,No,0.0017408218,0.0017408218,,,,,0.0006244445,0.0006244445,1,1,1,08OCT2021:02:00:12.743,0.0000229745
Front Office,in-person,6848134,Counter,30JUN2021:00:00:00.000,No,No,31,Fort St. John,ICBC - 009,1,Finished,30JUN2021:09:01:37.000,30JUN2021:09:07:39.000,No,No,No,No,No,0.0037822223,0.0037822223,0.0000257176,0.0000257176,0.000368669,0.000368669,,,1,1,1,01JUL2021:02:00:16.640,0.000011956
Back Office,back-office,7240392,Counter,11AUG2021:00:00:00.000,No,Yes,92,Vanderhoof,Back Office - 001,1,Finished,11AUG2021:14:28:14.000,11AUG2021:14:39:46.000,No,No,No,No,No,0.0080031715,0.0080031715,,,,,,,1,1,1,12AUG2021:02:00:17.697,2.3495379E-6
Back Office,back-office,9667038,Counter,04MAY2022:00:00:00.000,No,Yes,10,Burnaby,ID Verification - 010,1,Finished,04MAY2022:14:55:32.000,04MAY2022:14:57:38.000,No,No,No,No,No,0.001292581,0.001292581,,,,,,,1,1,1,05MAY2022:04:30:18.517,0.0001631134
Front Office,in-person,2940808,,30JUL2019:00:00:00.000,No,Yes,55,Nanaimo,ICBC - 002,1,Finished,30JUL2019:14:08:08.000,30JUL2019:14:13:42.000,No,No,No,No,No,0.0036520024,0.0036520024,,,,,,,1,1,1,05MAR2021:14:29:50.823,0.0002119444
Front Office,,8678157,,06DEC2021:00:00:00.000,No,Yes,111,Send Video 1,,1,Customer Left (service-creation),06DEC2021:13:09:57.000,06DEC2021:13:10:00.000,No,No,No,No,No,,,,,,,,,1,1,0,07DEC2021:02:00:12.717,0.0000334028
Back Office,back-office,4184069,Counter,23JUN2020:00:00:00.000,No,Yes,94,Victoria,Back Office - 021,1,Finished,23JUN2020:14:12:38.000,23JUN2020:14:14:02.000,No,No,No,No,No,0.0008903357,0.0008903357,,,,,,,1,1,1,05MAR2021:14:30:21.887,0.0000913773
Back Office,back-office,9087942,Counter,01FEB2022:00:00:00.000,No,Yes,40,Kamloops,Back Office - 002,1,Finished,01FEB2022:16:07:56.000,01FEB2022:16:10:05.000,No,No,No,No,No,0.0014683565,0.0014683565,,,,,,,1,1,1,02FEB2022:02:00:13.360,0.0000208912
Front Office,back-office,181402,,09OCT2018:00:00:00.000,No,No,94,Victoria,RTB - 002,1,Finished,09OCT2018:10:46:13.000,09OCT2018:11:06:05.000,No,No,No,No,No,0.0093856482,0.0093856482,0.0000292824,0.0000292824,0.0039219675,0.0039219675,0,0,1,1,1,05MAR2021:14:29:24.103,0.0004536458
Back Office,back-office,6409219,Counter,14MAY2021:00:00:00.000,No,Yes,56,Nelson,Back Office - 021,1,Finished,14MAY2021:14:01:44.000,14MAY2021:14:03:57.000,No,No,No,No,No,0.0015032176,0.0015032176,,,,,,,1,1,1,15MAY2021:02:00:12.633,0.0000255787
Back Office,back-office,6330402,Counter,05MAY2021:00:00:00.000,No,Yes,111,Send Video 1,Other - 044,1,Finished,05MAY2021:15:24:26.000,05MAY2021:15:27:14.000,No,No,No,No,No,0.0018821644,0.0018821644,,,,,,,1,1,1,06MAY2021:02:00:14.387,0.0000653704
Front Office,,5808811,,02MAR2021:00:00:00.000,No,Yes,112,Send Video2,,1,Customer Left (service-creation),02MAR2021:15:00:28.000,02MAR2021:15:00:31.000,No,No,No,No,No,,,,,,,,,1,1,0,05MAR2021:14:31:45.973,0.0000387616
Front Office,in-person,3528089,Counter,02JAN2020:00:00:00.000,No,Yes,56,Nelson,ICBC - 002,1,Finished,02JAN2020:14:01:50.000,02JAN2020:14:14:05.000,No,No,No,No,No,0.0080442708,0.0081252316,,,,,,,1,1,1,05MAR2021:14:30:05.747,0.0003830208
Back Office,back-office,4380368,Counter,27JUL2020:00:00:00.000,No,Yes,64,Port Hardy,Back Office - 021,1,Finished,27JUL2020:16:04:07.000,27JUL2020:16:08:03.000,No,No,No,No,No,0.001468507,0.001468507,,,,,,,1,1,1,05MAR2021:14:30:27.120,0.0012538194
Back Office,back-office,3917225,Counter,28APR2020:00:00:00.000,Yes,No,17,Cranbrook,Back Office - 007,1,Inaccurate Time,28APR2020:13:24:06.000,28APR2020:13:24:17.000,No,No,No,No,No,,,,,,,,,1,1,1,05MAR2021:14:30:15.463,0.000078912
Front Office,in-person,9472447,Counter,04APR2022:00:00:00.000,No,Yes,68,Prince George,ICBC - 002,1,Finished,04APR2022:13:17:43.000,04APR2022:13:52:47.000,No,No,No,No,No,0.0035497223,0.0035653587,0.0002001157,0.0002001157,0.0203673262,0.0203673262,,,1,1,1,05APR2022:02:00:12.390,0.0002225347
Front Office,in-person,6306441,Counter,03MAY2021:00:00:00.000,No,Yes,55,Nanaimo,PTAX - 005,1,Finished,03MAY2021:16:00:56.000,03MAY2021:16:09:13.000,No,No,No,No,No,0.0055726967,0.0055983332,,,,,,,1,1,1,04MAY2021:02:00:13.023,0.0001533102
Back Office,back-office,5282658,Counter,22DEC2020:00:00:00.000,No,Yes,114,Send Video4,ID Verification - 010,1,Finished,22DEC2020:09:32:01.000,22DEC2020:09:33:02.000,No,No,No,No,No,0.0006662847,0.0006662847,,,,,,,1,1,1,05MAR2021:14:31:03.410,0.0000421644
Front Office,in-person,2547890,,24JUN2019:00:00:00.000,No,Yes,12,Campbell River,ICBC - 010,1,Finished,24JUN2019:09:53:24.000,24JUN2019:09:58:40.000,No,No,No,No,No,0.0035973033,0.0035973033,,,,,,,1,1,1,05MAR2021:14:29:46.683,0.000064537
Front Office,in-person,8051943,Counter,24SEP2021:00:00:00.000,No,Yes,46,Maple Ridge,ID Verification - 010,1,Finished,24SEP2021:09:10:56.000,24SEP2021:09:11:28.000,No,No,No,No,No,0.0003716898,0.0003716898,,,,,,,1,1,1,25SEP2021:02:00:12.197,2.4305532E-6
Back Office,back-office,7276676,Counter,15AUG2021:00:00:00.000,No,Yes,112,Send Video2,ID Verification - 010,1,Finished,15AUG2021:15:13:26.000,15AUG2021:15:14:29.000,No,No,No,No,No,0.0006938542,0.0006938542,,,,,,,1,1,1,16AUG2021:02:00:12.733,0.0000415162
Back Office,back-office,5058813,Counter,19NOV2020:00:00:00.000,No,Yes,23,Dawson Creek,Back Office - 021,1,Finished,19NOV2020:12:37:18.000,19NOV2020:12:38:14.000,No,No,No,No,No,0.0006135301,0.0006135301,,,,,,,1,1,1,05MAR2021:14:30:45.090,0.0000438657
Back Office,back-office,2708785,,03JUL2019:00:00:00.000,Yes,No,39,Houston,Back Office - 006,1,Inaccurate Time,03JUL2019:10:45:12.000,03JUL2019:11:30:44.000,No,No,No,No,No,,,,,,,,,1,1,1,05MAR2021:14:29:48.197,0.0003678588
Front Office,in-person,4052418,Counter,29MAY2020:00:00:00.000,No,No,46,Maple Ridge,VSTATS - 003,1,Finished,29MAY2020:10:56:06.000,29MAY2020:11:19:53.000,No,No,No,No,No,0.0093456944,0.0093456944,0.0007407407,0.0007407407,0.0058733798,0.0058733798,,,1,1,1,05MAR2021:14:30:18.807,0.0005557986
Front Office,in-person,7856543,Counter,14SEP2021:00:00:00.000,No,Yes,86,Smithers,ICBC - 010,1,Finished,14SEP2021:17:30:10.000,14SEP2021:17:30:46.000,No,No,No,No,No,0.0004135764,0.0004135764,,,,,,,1,1,1,15SEP2021:02:00:18.927,3.6458312E-6
Back Office,in-person,8321419,Counter,25OCT2021:00:00:00.000,No,Yes,50,Merritt,Back Office - 021,1,Finished,25OCT2021:13:08:56.000,25OCT2021:13:21:56.000,Yes,No,No,No,No,0.0000534028,0.0000534028,,,,,,,1,1,1,26OCT2021:02:00:14.720,0.0089708567
Front Office,in-person,568112,,04DEC2018:00:00:00.000,No,No,40,Kamloops,ICBC - 002,1,Finished,04DEC2018:09:37:37.000,04DEC2018:09:48:12.000,No,No,No,No,No,0.0058456017,0.0058456017,0.0000162384,0.0000162384,0.0011582986,0.0011582986,0,0,1,1,1,05MAR2021:14:29:27.743,0.0003286574
Back Office,back-office,6104794,Counter,09APR2021:00:00:00.000,No,Yes,114,Send Video4,ID Verification - 010,1,Finished,09APR2021:13:58:10.000,09APR2021:13:59:08.000,No,No,No,No,No,0.0006423033,0.0006423033,,,,,,,1,1,1,10APR2021:02:00:13.660,0.0000295833
Front Office,in-person,3470338,Counter,12DEC2019:00:00:00.000,No,No,46,Maple Ridge,ICBC - 010,1,Finished,12DEC2019:12:32:27.000,12DEC2019:12:42:00.000,No,No,No,No,No,0.0003734028,0.0003734028,0.0000316667,0.0000316667,0.0061277314,0.0061277314,,,1,1,1,05MAR2021:14:30:04.213,0.0000970255
Back Office,back-office,4112370,Counter,09JUN2020:00:00:00.000,No,Yes,65,Penticton,Back Office - 002,1,Finished,09JUN2020:15:59:55.000,09JUN2020:16:03:52.000,No,No,No,No,No,0.0026703356,0.0026703356,,,,,,,1,1,1,05MAR2021:14:30:20.167,0.0000732639
Front Office,in-person,3627159,Counter,29JAN2020:00:00:00.000,No,Yes,16,Courtenay,RTB - 005,1,Finished,29JAN2020:16:24:19.000,29JAN2020:16:35:33.000,No,No,No,No,No,0.0065857871,0.0065857871,,,,,0.0011513078,0.0011513078,1,1,1,05MAR2021:14:30:08.543,0.0000683218
Front Office,in-person,3871125,Counter,14APR2020:00:00:00.000,No,Yes,95,Vancouver,ID Verification - 007,1,Finished,14APR2020:12:12:55.000,14APR2020:12:17:24.000,No,No,No,No,No,0.002743287,0.002743287,,,,,,,1,1,1,05MAR2021:14:30:14.293,0.0003677315
Front Office,email-fax-mail,9865707,Counter,06JUN2022:00:00:00.000,Yes,No,13,Dease Lake,ICBC - Autoplan - 015,1,Inaccurate Time,06JUN2022:09:51:27.000,06JUN2022:09:51:37.000,No,No,No,No,No,,,,,,,,,1,1,1,07JUN2022:04:30:13.370,0.0000798843
Back Office,back-office,4367692,Counter,24JUL2020:00:00:00.000,No,Yes,64,Port Hardy,Back Office - 021,1,Finished,24JUL2020:11:39:48.000,24JUL2020:11:42:37.000,No,No,No,No,No,0.0019188657,0.0019188657,,,,,,,1,1,1,05MAR2021:14:30:26.853,0.0000381597
Back Office,back-office,4193907,Counter,24JUN2020:00:00:00.000,No,Yes,42,Kelowna,ID Verification - 010,7,Finished,24JUN2020:15:54:40.000,24JUN2020:15:56:43.000,No,No,No,No,No,0.001421412,0.00751044,,,,,,0.0022400578,1,1,1,05MAR2021:14:30:22.137,0.0000520602
Back Office,back-office,7634403,Counter,08SEP2021:00:00:00.000,No,Yes,112,Send Video2,ID Verification - 010,1,Finished,08SEP2021:09:45:13.000,08SEP2021:09:46:06.000,No,No,No,No,No,0.0005851968,0.0005851968,,,,,,,1,1,1,09SEP2021:02:00:13.163,0.0000352778
Front Office,in-person,3275773,,22OCT2019:00:00:00.000,No,No,65,Penticton,MSP - 006,1,Finished,22OCT2019:12:37:27.000,22OCT2019:12:41:17.000,No,No,No,No,No,0.001586794,0.001586794,0.0000199884,0.0000199884,0.0004573958,0.0004573958,,,1,1,1,05MAR2021:14:29:59.230,0.0005990162
Front Office,in-person,3283450,,23OCT2019:00:00:00.000,No,Yes,39,Houston,SDPR - POC - 006,1,Finished,23OCT2019:14:34:48.000,23OCT2019:14:56:47.000,No,No,No,No,No,0.0152197341,0.0152197341,,,,,,,1,1,1,05MAR2021:14:29:59.463,0.0000553935
Front Office,in-person,2833407,,17JUL2019:00:00:00.000,No,No,16,Courtenay,VSTATS - 001,1,Finished,17JUL2019:15:48:16.000,17JUL2019:16:18:06.000,No,No,No,No,No,0.011697338,0.011697338,0.0003102894,0.0003102894,0.000321794,0.000321794,0.0079844445,0.0079844445,1,1,1,05MAR2021:14:29:49.493,0.0004006366
Front Office,in-person,6208967,Counter,07MAY2021:00:00:00.000,No,No,46,Maple Ridge,ICBC - 002,1,Finished,07MAY2021:11:54:39.000,07MAY2021:12:06:56.000,No,No,No,No,No,0.0074819792,0.0074819792,0.0000489815,0.0000489815,0.0009906135,0.0009906135,,,1,1,1,08MAY2021:02:00:17.250,3.9351844E-6
Front Office,in-person,4851546,Counter,16OCT2020:00:00:00.000,No,Yes,80,Revelstoke,ICBC - 011,1,Finished,16OCT2020:13:07:16.000,16OCT2020:13:11:39.000,No,No,No,No,No,0.0029672221,0.0029672221,,,,,,,1,1,1,05MAR2021:14:30:40.527,0.0000710069
Back Office,back-office,5090208,Counter,24NOV2020:00:00:00.000,No,Yes,111,Victoria,ID Verification - 010,1,Finished,24NOV2020:15:10:42.000,24NOV2020:15:11:30.000,No,No,No,No,No,0.0004935764,0.0004935764,,,,,,,1,1,1,05MAR2021:14:30:47.137,0.0000685764
Back Office,back-office,5462131,Counter,18JAN2021:00:00:00.000,No,Yes,94,Victoria,SDPR - POC - 004,1,Finished,18JAN2021:16:04:06.000,18JAN2021:16:09:23.000,No,No,No,No,No,0.0035941666,0.0035941666,,,,,,,1,1,1,05MAR2021:14:31:20.620,0.0000785301
Front Office,in-person,9048458,Counter,26JAN2022:00:00:00.000,No,Yes,12,Campbell River,ICBC - 008,1,Finished,26JAN2022:14:44:40.000,26JAN2022:14:46:00.000,No,No,No,No,No,0.0008416435,0.0008416435,,,,,,,1,1,1,27JAN2022:02:00:13.360,0.0000837963
